,index,bitter,meaty,piquant,salty,sour,sweet
0,0_-of-the-calories_-Beet-soup-1684369,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.3333333333333333
1,20-Minute-Broccoli-Cheese-Soup-1311351,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.8333333333333334,0.16666666666666666
2,20-Minute-Homemade-Chicken-Noodle-Soup-1278881,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
3,20-Minute-Miso-Turmeric-Soup-998359,,,,,,
4,21-Day-Fix-Chicken-Tortilla-Soup-1532643,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
5,30-Clove-Garlic-Soup-748836,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
6,30-Minute-Lighter-Italian-Wedding-Soup-1473974,,,,,,
7,30-minute-Healthy-Meatball-Soup-1703943,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.16666666666666666
8,5-Ingredient-Tomato-Soup-1696920,,,,,,
9,7-DAY-DIET-WEIGHT-LOSS-SOUP-_WONDER-SOUP__-1558652,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
10,A-Classic-Caribbean-Split-Peas-And-Salted-Pigtail-Soup_-1707962,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666
11,Amazing-Broccoli-Cheddar-Soup-1704440,0.5,0.16666666666666666,0.0,0.5,0.8333333333333334,0.16666666666666666
12,Amish-Cheeseburger-Soup-1700864,,,,,,
13,Apple-Carrot-Ginger-Soup-_glutenfree-_vegan-1218754,,,,,,
14,Aromatic-Thai-Chicken-Noodle-Soup-1712579,,,,,,
15,Asian-Beef-Noodle-Soup-1712030,,,,,,
16,Asian-Chicken-and-Corn-Soup-1704934,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
17,Asparagus-Soup-1637181,,,,,,
18,Asparagus-and-Garlic-Soup-1702777,0.8333333333333334,0.5,0.0,0.8333333333333334,0.5,0.16666666666666666
19,Austrian-Pancake-Soup-_vegan_-1703946,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
20,Avgolemono-Soup-_aka-Greek-Lemon-Chicken-Soup_-1587365,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
21,Avocado-Asparagus-Gazpacho-1696286,,,,,,
