,index,bitter,meaty,piquant,salty,sour,sweet
0,15-Minute-Breakfast-Pizza-1697470,0.6666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.0,0.16666666666666666
1,18-Aug-Almond-Bread-French-Toast-Gluten-Free-1635186,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2,2-Minute-French-Toast-in-A-Cup-629750,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
3,3-Ingredient-Wholemeal-Pancakes-1569330,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
4,3-ingredient-Banana-Pancakes-1040595,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5
5,4-Ingredient-Banana-Pancakes-1684831,,,,,,
6,45-Calorie-Fat-Free-Waffle-1528466,,,,,,
7,5-Ingredient-Blender-Pancakes-1684451,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
8,5-Ingredient-Quinoa-Breakfast-Pots-1222695,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.3333333333333333
9,5-Minute-Extra-Fluffy-Pancakes-1208351,,,,,,
10,A-Bit-Weird-Easy-Cinnamon-Eggs-599837,,,,,,
11,Almond-Flour-Pancakes-1372156,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
12,Almond-Flour-Waffles-Gluten-Free-980012,0.5,0.8333333333333334,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
13,Almond-Pancakes-989950,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666
14,Amazing-Breakfast-Balls-638765,,,,,,
15,American-Breakfast-Hash-1686977,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
16,American-style-Blueberry-Pancakes-1707717,0.5,0.16666666666666666,0.0,0.5,0.16666666666666666,0.5
17,Apple-Cinnamon-Baked-French-Toast-1298248,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
18,Apple-Cinnamon-Oatmeal-1106147,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.5
19,Apple-Cinnamon-Overnight-Oats-1012630,,,,,,
20,Apple-Fritter-Pancakes-1324814,,,,,,
21,Apples-and-cinnamon-breakfast-quinoa-351953,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
22,BA_s-Best-Soft-Scrambled-Eggs-1182854,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.0,0.16666666666666666
23,BREAKFAST-in-potato-boats-1701716,,,,,,
24,Baby-kale_-mozzarella_-and-egg-bake-309229,,,,,,
25,Bacon-Egg-Cups-969582,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.0,0.16666666666666666
26,Bacon-Gravy-1081633,0.5,0.16666666666666666,0.0,0.5,0.16666666666666666,0.3333333333333333
27,Bacon-Wrapped-Eggs-1318618,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
28,Bacon-_-Cheese-Omelet-with-Queso-Blanco-Sauce-1060677,,,,,,
29,Bacon-and-Egg-Muffin-Tin-Omelettes_-1238227,0.6666666666666666,0.8333333333333334,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
30,Bacon-corn-hash-305650,,,,,,
31,Bacon_-Egg_-And-Cheese-Breakfast-Casserole-1127705,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666
32,Bagel-Egg-Bake-1630203,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
33,Baked-Berry-French-Toast-1640952,,,,,,
34,Baked-Blueberry-French-Toast-1633368,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.5
35,Baked-Coconut-Oatmeal-623227,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
36,Baked-Egg-in-Avocado-1233713,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666
37,Baked-Eggs-and-Asparagus-with-Parmesan-576025,,,,,,
38,Baked-Eggs-and-Sausage-with-Chard-and-Cheese-1701445,,,,,,
39,Baked-Eggs-in-Ricotta-Parmesan-Creamed-Spinach-1710092,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
40,Baked-French-Eggs-1010578,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
41,Baked-French-Toast-1237298,,,,,,
