,index,bitter,meaty,piquant,salty,sour,sweet
0,15-Minute-Greek-Cucumber-Salad-1119811,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666
1,5-Minute-Apple-Cranberry-Salad-1336215,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
2,A-Sweet-And-Sour-Side-Salad-1627813,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
3,A-great-salad-for-Memorial-Day-1553150,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.8333333333333334,0.3333333333333333
4,Anti-Inflammatory-Salad-for-Cleansing-the-Body-of-Toxins-1630744,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,0.16666666666666666
5,Apple-Cranberry-Salad-Recipe-and-What-is-Endive_-1686431,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.5
6,Apple-Pecan-Coleslaw-1680551,0.16666666666666666,0.16666666666666666,0.0,0.5,0.8333333333333334,0.5
7,Apple-Salad-1018995,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334
8,Apple-and-Sweet-Onion-Vinaigrette-1623677,,,,,,
9,Applebees-Oriental-Dressing-_Copycat_-636357,,,,,,
10,Apricot-salad-dressing-345424,,,,,,
11,Arugula-Pasta-Salad-1690691,0.8333333333333334,0.3333333333333333,0.0,0.5,0.8333333333333334,0.16666666666666666
12,Arugula-Strawberry-Salad-with-Meyer-Lemon-Vinaigrette-1006175,0.8333333333333334,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333
13,Arugula-and-gorgonzola-salad-with-balsamic-vinegar-309958,,,,,,
14,Arugula-salmon-salad-with-capers-and-shaved-parmesan-352109,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
15,Asian-Cucumber-Salad-1243944,,,,,,
16,Asian-Cucumber-and-Carrot-Salad-490119,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
17,Asian-Ginger-Carrot-Dressing-1688338,0.8333333333333334,0.3333333333333333,0.0,0.8333333333333334,0.3333333333333333,0.3333333333333333
18,Asian-orange-ginger-vinaigrette-314997,,,,,,
19,Asparagus-Egg-and-Bacon-Salad-550450,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666
20,Asparagus-salad-308737,,,,,,
21,Autumn-salad-with-pears-and-gorgonzola-352330,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.5
22,Avocado-Caprese-Salad-1580446,,,,,,
23,Avocado-Chicken-Salad-1602203,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666
24,Avocado-Cilantro-Lime-Dressing-1580342,0.5,0.16666666666666666,0.0,0.5,0.6666666666666666,0.16666666666666666
25,Avocado-and-Chickpea-Salad-Naturally-Ella-46376,0.5,0.5,0.0,0.16666666666666666,0.6666666666666666,0.5
26,Avocado-and-Fennel-Salad-1623474,,,,,,
27,Avocado-and-Tomato-Zucchini-Noodle-Salad-with-Basil-Vinaigrette-1701297,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
28,BLT-Salad-1224538,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666
29,BROCCOLI-SALAD-_RUBY-TUESDAYS-COPYCAT_-1309790,0.8333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.5
30,Baby-Arugula-Salad-with-White-Balsamic-Pear-Vinaigrette-1684584,,,,,,
31,Baby-Spinach-Salad-With-Candied-Pecans-And-Dried-Cranberries-1634807,,,,,,
32,Bacon-Avocado-Tomato-Pasta-Salad-1035560,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666
