,index,bitter,meaty,piquant,salty,sour,sweet
0,10-Minute-Thai-Shrimp_-Cucumber-_-Avocado-Salad-1713295,0.5,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666
1,3-Ingredient-Cucumber-Dill-Ribbon-Salad-1624433,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
2,5-Ingredient-Corn-Salad-1695247,,,,,,
3,5-Minute-Flavor-packed-Kimchi-Vinaigrette-1707195,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0
4,5-minute-Avocado-Dressing-1684860,0.8333333333333334,0.6666666666666666,0.0,0.5,0.6666666666666666,0.16666666666666666
5,50-Women-Game-Changers-in-Food---Patricia-Wells---Watermelon-and-Feta-Salad-1706682,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,0.5
6,A-Warm-Cavolo-Nero-Salad-1712831,,,,,,
7,AVOCADO-AND-TOMATO-SALAD-1680212,0.5,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
8,Alice-Waterss-Grapefruit-and-Avocado-Salad-1708093,,,,,,
9,Apple-Cider-And-Honey-Vinaigrette-1640117,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.6666666666666666
10,Arabic-Potato-Salad-1691473,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
11,Arugula-Salad-with-Lemon-Vinaigrette-1708118,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666
12,Asian-Broccoi-Slaw-1240277,0.8333333333333334,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,0.5
13,Asian-Chicken-Salad-1705276,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.3333333333333333
14,Asian-Cucumber-Salad-1690782,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333
15,Asian-Cucumber-and-Carrot-Salad-1627416,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5
16,Asian-Pasta-Salad-_Healthiersideofmayo-1712914,0.3333333333333333,0.8333333333333334,0.0,0.5,0.6666666666666666,0.16666666666666666
17,Asian-Peanut-Coconut-Dressing-1713180,,,,,,
18,Asian-Pear-Salad-1696309,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333
19,Asian-Salad-Dressing-1693647,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
20,Asian-Spaghetti-Salad-with-Sesame-Ginger-Dressing-1707579,0.8333333333333334,0.8333333333333334,0.0,0.3333333333333333,0.5,0.16666666666666666
21,Asian-slaw-297877,0.3333333333333333,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.3333333333333333
22,Asparagus-_-Edamame-Orzo-Salad-1379998,0.8333333333333334,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666
23,Asparagus-_-Tomato-Salad-1611211,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
24,Asparagus-and-Chickpea-Salad-with-Vegan-Buttermilk-Dressing-1703568,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333
25,Avocado-BLT-Quinoa-Salad-1709016,0.5,0.16666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666
26,Avocado-Caprese-Salad-1677742,,,,,,
27,Avocado-Cucumber-Salad-1624894,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666
28,Avocado-Dressing-1706860,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.3333333333333333
29,Avocado-Mango-Kale-Salad-1683379,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.5
30,Avocado-Quinoa-Salad-1683295,,,,,,
31,Avocado-Salad-1712966,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666
32,Avocado-Strawberry-Spinach-Salad-1710673,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.5
33,Avocado-and-Three-Bean-Salad-1689134,0.5,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
34,Avocado-and-Tomato-Salad-1061964,0.5,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
35,Avocado_-Black-Bean-and-Tomato-Salad-1688855,0.5,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666
36,BLT-Salad-with-Buttermilk-Dressing-1710759,0.6666666666666666,0.5,0.0,0.6666666666666666,0.5,0.16666666666666666
37,Bacon-Caprese-Salad-1711297,0.6666666666666666,0.16666666666666666,0.0,0.5,0.6666666666666666,0.16666666666666666
38,Bacon-Potato-Salad-1700332,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666
39,Bacon-and-Blue-Broccoli-Salad-1708453,0.8333333333333334,0.5,0.0,0.8333333333333334,0.8333333333333334,0.3333333333333333
40,Bacon_-Avocado-_-Strawberry-Salad-with-Greek-Yogurt-Poppyseed-Dressing-771446,0.8333333333333334,0.5,0.0,0.6666666666666666,0.8333333333333334,0.16666666666666666
41,Bacon_-Corn-and-Avocado-Salad-1212572,,,,,,
42,Bacon_-Corn-and-Avocado-Salad-1680141,,,,,,
43,Baja-Shrimp-Salad-with-Roasted-Corn-1709396,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
44,Balsamic-Green-Bean-Salad-1709865,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333
45,Basil-Green-Goddess-Salad-Dressing-1707453,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.5,0.16666666666666666
